rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
30,1.2,1.0,atr_2x,7,0.2,True,15,33.3,4.4,8.85,0.5,1h
35,2.0,1.5,atr_2x,3,0.3,True,29,41.4,4.27,7.02,0.61,1h
30,1.5,2.0,atr_3x,3,0.1,True,15,46.7,4.21,1.34,3.15,1h
30,1.2,2.0,atr_3x,3,0.1,True,15,46.7,4.21,1.34,3.15,1h
25,1.2,1.0,atr_3x,5,0.2,True,2,50.0,4.2,0.91,4.6,1h
25,1.2,1.5,atr_2x,7,0.3,True,2,50.0,4.18,2.77,1.51,1h
25,2.0,2.0,atr_3x,3,0.2,False,138,41.3,4.14,21.73,0.19,1h
30,1.5,1.5,atr_2x,3,0.1,True,15,53.3,4.09,1.01,4.03,1h
30,1.2,1.5,atr_2x,3,0.1,True,15,53.3,4.09,1.01,4.03,1h
25,2.0,1.0,bb_mid,3,0.1,False,149,34.2,4.06,8.33,0.49,1h
25,2.0,2.0,atr_3x,7,0.1,False,138,41.3,4.06,25.02,0.16,1h
35,1.2,2.0,bb_mid,3,0.1,True,47,61.7,4.06,3.72,1.09,1h
35,2.0,1.5,atr_3x,3,0.1,True,28,35.7,4.05,2.8,1.45,1h
30,2.0,2.0,bb_mid,5,0.1,True,11,63.6,4.02,1.44,2.79,1h
30,1.5,1.0,bb_mid,7,0.1,True,15,40.0,4.02,4.5,0.89,1h
30,1.2,1.0,bb_mid,7,0.1,True,15,40.0,4.02,4.5,0.89,1h
25,2.0,2.0,atr_3x,5,0.1,False,138,41.3,4.0,18.34,0.22,1h
25,1.2,2.0,bb_mid,5,0.3,True,2,100.0,3.95,0.07,52.73,1h
35,2.0,1.0,bb_mid,5,0.2,True,30,40.0,3.93,9.39,0.42,1h
25,1.5,1.5,atr_3x,3,0.1,False,168,31.0,3.92,11.99,0.33,1h
25,1.5,1.5,atr_3x,5,0.2,False,168,31.0,3.88,38.01,0.1,1h
25,1.5,1.5,atr_3x,5,0.1,True,2,100.0,3.86,0.03,154.4,1h
25,1.5,2.0,atr_3x,5,0.1,True,2,100.0,3.86,0.03,154.4,1h
25,1.5,1.0,atr_3x,5,0.1,True,2,100.0,3.86,0.03,154.4,1h
35,1.5,2.0,bb_mid,3,0.1,True,45,62.2,3.81,3.72,1.02,1h
25,1.2,2.0,atr_3x,5,0.1,True,2,100.0,3.78,0.03,151.15,1h
25,1.2,1.0,atr_3x,3,0.3,True,2,50.0,3.78,0.82,4.6,1h
25,1.2,1.5,atr_3x,5,0.2,True,2,50.0,3.77,1.32,2.86,1h
30,2.0,1.5,atr_2x,3,0.1,True,11,54.5,3.76,0.98,3.85,1h
30,1.5,1.0,atr_3x,3,0.1,True,15,33.3,3.74,1.95,1.92,1h
30,1.2,1.0,atr_3x,3,0.1,True,15,33.3,3.74,1.95,1.92,1h
30,2.0,1.0,bb_mid,3,0.1,True,11,63.6,3.72,0.41,9.07,1h
25,2.0,2.0,bb_mid,7,0.3,True,1,100.0,3.69,0.1,35.11,1h
25,2.0,1.0,bb_mid,7,0.3,True,1,100.0,3.69,0.1,35.11,1h
25,2.0,1.5,bb_mid,7,0.3,True,1,100.0,3.69,0.1,35.11,1h
25,1.2,2.0,bb_mid,7,0.2,True,2,100.0,3.69,0.07,52.7,1h
25,1.2,1.0,atr_2x,5,0.3,True,2,50.0,3.67,1.37,2.68,1h
25,2.0,2.0,atr_3x,7,0.1,True,1,100.0,3.61,0.04,103.16,1h
25,2.0,1.0,atr_3x,7,0.1,True,1,100.0,3.61,0.04,103.16,1h
25,2.0,1.5,atr_3x,7,0.1,True,1,100.0,3.61,0.04,103.16,1h
35,2.0,1.0,bb_mid,3,0.3,True,30,40.0,3.6,8.48,0.42,1h
25,1.5,1.0,bb_mid,5,0.2,True,2,100.0,3.56,0.05,71.2,1h
25,1.5,1.5,bb_mid,5,0.2,True,2,100.0,3.56,0.05,71.2,1h
25,1.5,2.0,bb_mid,5,0.2,True,2,100.0,3.56,0.05,71.2,1h
25,1.5,2.0,atr_2x,7,0.1,True,2,100.0,3.55,0.04,101.52,1h
25,1.5,1.5,atr_2x,7,0.1,True,2,100.0,3.55,0.04,101.52,1h
25,1.5,1.0,atr_2x,7,0.1,True,2,100.0,3.55,0.04,101.52,1h
35,2.0,1.5,atr_2x,7,0.1,True,29,41.4,3.51,5.41,0.65,1h
30,1.2,1.5,bb_mid,3,0.1,True,15,66.7,3.5,1.06,3.29,1h
30,1.5,1.5,bb_mid,3,0.1,True,15,66.7,3.5,1.06,3.29,1h
25,1.2,2.0,atr_2x,7,0.1,True,2,100.0,3.48,0.04,99.35,1h
30,1.2,1.0,bb_mid,3,0.2,True,15,40.0,3.46,3.87,0.89,1h
30,1.5,1.0,bb_mid,3,0.2,True,15,40.0,3.46,3.87,0.89,1h
25,1.2,1.0,atr_2x,7,0.2,True,2,50.0,3.43,1.28,2.68,1h
25,2.0,1.0,atr_2x,5,0.2,True,1,100.0,3.41,0.05,68.11,1h
25,2.0,2.0,atr_2x,5,0.2,True,1,100.0,3.41,0.05,68.11,1h
25,2.0,1.5,atr_2x,5,0.2,True,1,100.0,3.41,0.05,68.11,1h
25,1.2,1.5,atr_3x,3,0.3,True,2,50.0,3.4,1.19,2.86,1h
25,2.0,1.0,atr_3x,3,0.1,False,146,24.0,3.38,8.44,0.4,1h
30,1.2,1.0,atr_2x,5,0.2,True,15,33.3,3.32,6.39,0.52,1h
30,1.5,1.0,atr_2x,5,0.2,True,15,33.3,3.32,6.39,0.52,1h
25,2.0,2.0,atr_3x,3,0.3,False,138,41.3,3.23,31.32,0.1,1h
25,1.5,1.5,bb_mid,3,0.3,True,2,100.0,3.2,0.05,71.14,1h
25,1.5,2.0,bb_mid,3,0.3,True,2,100.0,3.2,0.05,71.14,1h
25,1.5,1.0,bb_mid,3,0.3,True,2,100.0,3.2,0.05,71.14,1h
25,2.0,1.0,atr_3x,3,0.2,True,1,100.0,3.09,0.03,103.16,1h
25,2.0,1.5,atr_3x,3,0.2,True,1,100.0,3.09,0.03,103.16,1h
25,2.0,2.0,atr_3x,3,0.2,True,1,100.0,3.09,0.03,103.16,1h
35,2.0,1.5,atr_2x,3,0.2,True,29,41.4,3.08,4.62,0.67,1h
30,2.0,1.5,bb_mid,3,0.1,True,11,63.6,3.07,0.59,5.18,1h
25,2.0,1.0,atr_2x,3,0.3,True,1,100.0,3.06,0.05,68.11,1h
25,2.0,1.5,atr_2x,3,0.3,True,1,100.0,3.06,0.05,68.11,1h
25,2.0,2.0,atr_2x,3,0.3,True,1,100.0,3.06,0.05,68.11,1h
25,2.0,2.0,atr_3x,3,0.1,False,138,41.3,3.05,11.29,0.27,1h
25,1.5,1.0,atr_2x,3,0.2,True,2,100.0,3.04,0.03,101.41,1h
25,1.5,2.0,atr_2x,3,0.2,True,2,100.0,3.04,0.03,101.41,1h
25,1.5,1.5,atr_2x,3,0.2,True,2,100.0,3.04,0.03,101.41,1h
30,1.2,1.0,atr_2x,3,0.3,True,15,33.3,3.03,5.76,0.53,1h
25,1.2,1.5,atr_2x,5,0.3,True,2,50.0,3.03,1.98,1.53,1h
30,1.5,1.0,atr_2x,3,0.3,True,15,33.3,3.03,5.76,0.53,1h
30,2.0,2.0,atr_2x,3,0.1,True,11,54.5,2.99,1.28,2.34,1h
25,1.2,2.0,atr_2x,3,0.2,True,2,100.0,2.98,0.03,99.25,1h
25,1.2,1.0,atr_3x,7,0.1,True,2,50.0,2.95,0.64,4.61,1h
35,2.0,1.0,bb_mid,7,0.1,True,30,40.0,2.9,6.64,0.44,1h
30,1.2,1.0,bb_mid,5,0.1,True,15,40.0,2.89,3.23,0.89,1h
30,1.5,1.0,bb_mid,5,0.1,True,15,40.0,2.89,3.23,0.89,1h
30,1.2,2.0,atr_2x,3,0.1,True,15,53.3,2.88,1.34,2.16,1h
30,1.5,2.0,atr_2x,3,0.1,True,15,53.3,2.88,1.34,2.16,1h
35,2.0,1.0,atr_3x,3,0.1,True,29,24.1,2.84,3.9,0.73,1h
25,1.2,1.5,atr_2x,7,0.2,True,2,50.0,2.83,1.85,1.53,1h
25,2.0,1.0,atr_3x,7,0.2,False,146,24.0,2.83,34.3,0.08,1h
30,1.2,2.0,bb_mid,3,0.1,True,15,66.7,2.75,1.49,1.84,1h
30,1.5,2.0,bb_mid,3,0.1,True,15,66.7,2.75,1.49,1.84,1h
25,1.2,1.5,atr_3x,7,0.1,True,2,50.0,2.65,0.92,2.87,1h
25,1.2,2.0,bb_mid,5,0.2,True,2,100.0,2.63,0.05,52.58,1h
35,2.0,1.5,atr_2x,5,0.1,True,29,41.4,2.63,3.84,0.68,1h
25,2.0,1.0,bb_mid,5,0.3,True,1,100.0,2.63,0.07,35.11,1h
25,2.0,1.5,bb_mid,5,0.3,True,1,100.0,2.63,0.07,35.11,1h
25,2.0,2.0,bb_mid,5,0.3,True,1,100.0,2.63,0.07,35.11,1h
25,2.0,1.0,atr_3x,5,0.1,True,1,100.0,2.58,0.03,103.16,1h
25,2.0,2.0,atr_3x,5,0.1,True,1,100.0,2.58,0.03,103.16,1h
25,2.0,1.5,atr_3x,5,0.1,True,1,100.0,2.58,0.03,103.16,1h
25,1.5,1.0,atr_2x,5,0.1,True,2,100.0,2.53,0.03,101.3,1h
25,1.5,2.0,atr_2x,5,0.1,True,2,100.0,2.53,0.03,101.3,1h
35,2.0,1.0,bb_mid,3,0.2,True,30,40.0,2.53,5.72,0.44,1h
25,1.2,1.0,atr_3x,3,0.2,True,2,50.0,2.53,0.55,4.62,1h
25,1.5,1.5,atr_2x,5,0.1,True,2,100.0,2.53,0.03,101.3,1h
35,2.0,2.0,atr_3x,5,0.2,True,28,39.3,2.52,10.94,0.23,1h
35,2.0,2.0,atr_3x,3,0.3,True,28,39.3,2.5,9.82,0.25,1h
25,1.5,1.0,bb_mid,7,0.1,True,2,100.0,2.49,0.04,71.01,1h
25,2.0,2.0,atr_3x,5,0.2,False,138,41.3,2.49,34.34,0.07,1h
25,1.5,1.5,bb_mid,7,0.1,True,2,100.0,2.49,0.04,71.01,1h
25,1.5,2.0,bb_mid,7,0.1,True,2,100.0,2.49,0.04,71.01,1h
25,1.2,2.0,atr_2x,5,0.1,True,2,100.0,2.48,0.03,99.15,1h
25,1.2,1.0,atr_2x,5,0.2,True,2,50.0,2.46,0.91,2.7,1h
25,2.0,1.0,bb_mid,7,0.2,True,1,100.0,2.46,0.07,35.11,1h
25,2.0,1.5,bb_mid,7,0.2,True,1,100.0,2.46,0.07,35.11,1h
25,2.0,2.0,bb_mid,7,0.2,True,1,100.0,2.46,0.07,35.11,1h
30,2.0,2.0,bb_mid,3,0.1,True,11,63.6,2.42,0.86,2.81,1h
30,1.2,1.0,atr_2x,7,0.1,True,15,33.3,2.42,4.5,0.54,1h
30,1.5,1.0,atr_2x,7,0.1,True,15,33.3,2.42,4.5,0.54,1h
25,2.0,1.5,atr_2x,7,0.1,True,1,100.0,2.38,0.04,68.11,1h
25,2.0,2.0,atr_2x,7,0.1,True,1,100.0,2.38,0.04,68.11,1h
25,2.0,1.0,atr_2x,7,0.1,True,1,100.0,2.38,0.04,68.11,1h
25,1.2,2.0,bb_mid,3,0.3,True,2,100.0,2.36,0.05,52.55,1h
25,1.5,1.0,atr_3x,3,0.1,True,2,100.0,2.31,0.01,153.89,1h
25,1.5,1.5,atr_3x,3,0.1,True,2,100.0,2.31,0.01,153.89,1h
25,1.5,2.0,atr_3x,3,0.1,True,2,100.0,2.31,0.01,153.89,1h
35,2.0,2.0,atr_3x,7,0.1,True,28,39.3,2.3,7.59,0.3,1h
25,1.2,1.5,atr_3x,3,0.2,True,2,50.0,2.28,0.79,2.88,1h
25,1.2,2.0,atr_3x,3,0.1,True,2,100.0,2.26,0.01,150.66,1h
35,2.0,1.0,atr_2x,5,0.3,True,30,30.0,2.25,18.23,0.12,1h
35,2.0,1.0,atr_2x,7,0.2,True,30,30.0,2.24,17.11,0.13,1h
25,1.2,1.0,atr_2x,3,0.3,True,2,50.0,2.22,0.82,2.7,1h
35,2.0,1.0,bb_mid,5,0.1,True,30,40.0,2.14,4.78,0.45,1h
25,1.5,1.5,bb_mid,3,0.2,True,2,100.0,2.13,0.03,70.95,1h
25,1.5,2.0,bb_mid,3,0.2,True,2,100.0,2.13,0.03,70.95,1h
25,1.5,1.0,bb_mid,3,0.2,True,2,100.0,2.13,0.03,70.95,1h
35,2.0,2.0,atr_3x,3,0.2,True,28,39.3,2.12,6.48,0.33,1h
25,1.2,1.0,atr_3x,5,0.1,True,2,50.0,2.11,0.46,4.62,1h
30,1.5,1.0,atr_2x,3,0.2,True,15,33.3,2.1,3.87,0.54,1h
30,1.2,1.0,atr_2x,3,0.2,True,15,33.3,2.1,3.87,0.54,1h
35,2.0,2.0,atr_3x,7,0.2,True,28,39.3,2.1,15.44,0.14,1h
25,1.2,1.5,atr_2x,5,0.2,True,2,50.0,2.04,1.32,1.55,1h
25,2.0,1.5,atr_2x,3,0.2,True,1,100.0,2.04,0.03,68.11,1h
25,2.0,2.0,atr_2x,3,0.2,True,1,100.0,2.04,0.03,68.11,1h
25,2.0,1.0,atr_2x,3,0.2,True,1,100.0,2.04,0.03,68.11,1h
35,2.0,1.0,atr_2x,5,0.2,True,30,30.0,2.02,12.5,0.16,1h
35,2.0,1.0,atr_2x,3,0.3,True,30,30.0,1.91,11.31,0.17,1h
35,2.0,2.0,atr_3x,5,0.1,True,28,39.3,1.9,5.39,0.35,1h
25,1.2,1.5,atr_3x,5,0.1,True,2,50.0,1.9,0.66,2.88,1h
35,2.0,2.0,atr_3x,5,0.3,True,28,39.3,1.87,16.58,0.11,1h
35,2.0,1.0,atr_2x,7,0.3,True,30,30.0,1.86,24.68,0.08,1h
25,1.2,2.0,bb_mid,7,0.1,True,2,100.0,1.84,0.04,52.49,1h
25,1.2,1.5,atr_2x,3,0.3,True,2,50.0,1.84,1.19,1.55,1h
25,2.0,1.0,atr_3x,5,0.3,False,146,24.0,1.84,36.29,0.05,1h
30,1.5,1.0,atr_2x,5,0.1,True,15,33.3,1.77,3.23,0.55,1h
25,1.5,2.0,bb_mid,5,0.1,True,2,100.0,1.77,0.03,70.89,1h
30,1.2,1.0,atr_2x,5,0.1,True,15,33.3,1.77,3.23,0.55,1h
25,1.5,1.5,bb_mid,5,0.1,True,2,100.0,1.77,0.03,70.89,1h
25,1.5,1.0,bb_mid,5,0.1,True,2,100.0,1.77,0.03,70.89,1h
25,2.0,2.0,bb_mid,5,0.2,True,1,100.0,1.76,0.05,35.11,1h
25,2.0,1.5,bb_mid,5,0.2,True,1,100.0,1.76,0.05,35.11,1h
25,2.0,1.0,bb_mid,5,0.2,True,1,100.0,1.76,0.05,35.11,1h
30,1.2,1.0,bb_mid,3,0.1,True,15,40.0,1.75,1.95,0.9,1h
30,1.5,1.0,bb_mid,3,0.1,True,15,40.0,1.75,1.95,0.9,1h
25,1.2,1.0,atr_2x,7,0.1,True,2,50.0,1.73,0.64,2.71,1h
25,1.2,1.0,bb_mid,7,0.3,True,2,50.0,1.7,1.92,0.89,1h
25,2.0,1.5,atr_2x,5,0.1,True,1,100.0,1.7,0.03,68.11,1h
25,2.0,2.0,atr_2x,5,0.1,True,1,100.0,1.7,0.03,68.11,1h
25,2.0,1.0,atr_2x,5,0.1,True,1,100.0,1.7,0.03,68.11,1h
35,2.0,1.5,atr_2x,3,0.1,True,29,41.4,1.65,2.31,0.72,1h
35,2.0,1.0,atr_2x,7,0.1,True,30,30.0,1.63,8.9,0.18,1h
25,2.0,1.0,bb_mid,3,0.3,True,1,100.0,1.58,0.05,35.11,1h
25,2.0,1.5,bb_mid,3,0.3,True,1,100.0,1.58,0.05,35.11,1h
25,2.0,2.0,bb_mid,3,0.3,True,1,100.0,1.58,0.05,35.11,1h
25,1.2,2.0,bb_mid,3,0.2,True,2,100.0,1.57,0.03,52.46,1h
25,2.0,1.5,atr_3x,3,0.1,True,1,100.0,1.55,0.01,103.16,1h
25,2.0,2.0,atr_3x,3,0.1,True,1,100.0,1.55,0.01,103.16,1h
25,2.0,1.0,atr_3x,3,0.1,True,1,100.0,1.55,0.01,103.16,1h
25,1.5,1.5,atr_2x,3,0.1,True,2,100.0,1.52,0.01,101.08,1h
25,1.5,1.0,atr_2x,3,0.1,True,2,100.0,1.52,0.01,101.08,1h
25,1.5,2.0,atr_2x,3,0.1,True,2,100.0,1.52,0.01,101.08,1h
25,1.2,1.0,atr_2x,3,0.2,True,2,50.0,1.48,0.55,2.71,1h
25,1.2,2.0,atr_2x,3,0.1,True,2,100.0,1.48,0.01,98.94,1h
35,2.0,1.0,atr_2x,3,0.2,True,30,30.0,1.46,7.67,0.19,1h
25,1.2,1.5,atr_2x,7,0.1,True,2,50.0,1.44,0.92,1.56,1h
35,2.0,1.0,bb_mid,3,0.1,True,30,40.0,1.33,2.89,0.46,1h
25,1.2,2.0,bb_mid,5,0.1,True,2,100.0,1.31,0.03,52.43,1h
35,2.0,2.0,atr_3x,3,0.1,True,28,39.3,1.29,3.21,0.4,1h
35,2.0,1.0,atr_2x,5,0.1,True,30,30.0,1.27,6.43,0.2,1h
25,1.2,1.0,atr_3x,3,0.1,True,2,50.0,1.27,0.27,4.63,1h
25,1.2,1.5,atr_2x,3,0.2,True,2,50.0,1.24,0.79,1.56,1h
25,1.2,1.0,atr_2x,5,0.1,True,2,50.0,1.24,0.46,2.71,1h
25,2.0,1.0,bb_mid,7,0.1,True,1,100.0,1.23,0.04,35.11,1h
25,1.2,1.0,bb_mid,5,0.3,True,2,50.0,1.23,1.37,0.9,1h
25,2.0,2.0,bb_mid,7,0.1,True,1,100.0,1.23,0.04,35.11,1h
25,2.0,1.5,bb_mid,7,0.1,True,1,100.0,1.23,0.04,35.11,1h
25,1.2,1.0,bb_mid,7,0.2,True,2,50.0,1.15,1.28,0.9,1h
25,1.2,1.5,atr_3x,3,0.1,True,2,50.0,1.15,0.4,2.89,1h
30,1.2,1.0,atr_2x,3,0.1,True,15,33.3,1.09,1.95,0.56,1h
30,1.5,1.0,atr_2x,3,0.1,True,15,33.3,1.09,1.95,0.56,1h
25,1.5,1.5,bb_mid,3,0.1,True,2,100.0,1.06,0.02,70.76,1h
25,1.5,1.0,bb_mid,3,0.1,True,2,100.0,1.06,0.02,70.76,1h
25,1.5,2.0,bb_mid,3,0.1,True,2,100.0,1.06,0.02,70.76,1h
25,2.0,2.0,bb_mid,3,0.2,True,1,100.0,1.05,0.03,35.11,1h
25,2.0,1.5,bb_mid,3,0.2,True,1,100.0,1.05,0.03,35.11,1h
25,2.0,1.0,bb_mid,3,0.2,True,1,100.0,1.05,0.03,35.11,1h
25,1.2,1.5,atr_2x,5,0.1,True,2,50.0,1.03,0.66,1.56,1h
25,2.0,1.0,atr_2x,3,0.1,True,1,100.0,1.02,0.01,68.11,1h
25,2.0,1.5,atr_2x,3,0.1,True,1,100.0,1.02,0.01,68.11,1h
25,2.0,2.0,atr_2x,3,0.1,True,1,100.0,1.02,0.01,68.11,1h
25,2.0,1.0,bb_mid,5,0.1,True,1,100.0,0.88,0.03,35.11,1h
25,2.0,2.0,bb_mid,5,0.1,True,1,100.0,0.88,0.03,35.11,1h
25,2.0,1.5,bb_mid,5,0.1,True,1,100.0,0.88,0.03,35.11,1h
25,1.2,1.0,bb_mid,5,0.2,True,2,50.0,0.83,0.91,0.91,1h
35,2.0,1.0,atr_2x,3,0.1,True,30,30.0,0.82,3.9,0.21,1h
25,1.2,1.5,bb_mid,7,0.3,True,2,50.0,0.81,2.77,0.29,1h
25,1.2,2.0,bb_mid,3,0.1,True,2,100.0,0.79,0.02,52.36,1h
25,1.2,1.0,bb_mid,3,0.3,True,2,50.0,0.75,0.82,0.91,1h
25,1.2,1.0,atr_2x,3,0.1,True,2,50.0,0.74,0.27,2.72,1h
25,1.2,1.5,atr_2x,3,0.1,True,2,50.0,0.62,0.4,1.57,1h
25,1.2,1.5,bb_mid,5,0.3,True,2,50.0,0.6,1.98,0.3,1h
25,1.2,1.0,bb_mid,7,0.1,True,2,50.0,0.58,0.64,0.91,1h
25,1.2,1.5,bb_mid,7,0.2,True,2,50.0,0.57,1.85,0.31,1h
25,2.0,2.0,bb_mid,3,0.1,True,1,100.0,0.53,0.01,35.11,1h
25,2.0,1.5,bb_mid,3,0.1,True,1,100.0,0.53,0.01,35.11,1h
25,2.0,1.0,bb_mid,3,0.1,True,1,100.0,0.53,0.01,35.11,1h
25,1.2,1.0,bb_mid,3,0.2,True,2,50.0,0.5,0.55,0.91,1h
25,1.2,1.0,bb_mid,5,0.1,True,2,50.0,0.42,0.46,0.91,1h
25,1.2,1.5,bb_mid,5,0.2,True,2,50.0,0.41,1.32,0.31,1h
25,1.2,1.5,bb_mid,3,0.3,True,2,50.0,0.37,1.19,0.31,1h
25,1.2,1.5,bb_mid,7,0.1,True,2,50.0,0.29,0.92,0.32,1h
25,1.2,1.0,bb_mid,3,0.1,True,2,50.0,0.25,0.27,0.92,1h
25,1.2,1.5,bb_mid,3,0.2,True,2,50.0,0.25,0.79,0.32,1h
25,1.2,1.5,bb_mid,5,0.1,True,2,50.0,0.21,0.66,0.32,1h
25,1.2,1.5,bb_mid,3,0.1,True,2,50.0,0.13,0.4,0.33,1h
35,2.0,2.0,atr_2x,3,0.1,True,29,44.8,-0.01,4.23,-0.0,1h
35,2.0,2.0,atr_2x,5,0.1,True,29,44.8,-0.19,7.03,-0.03,1h
35,2.0,2.0,atr_2x,3,0.2,True,29,44.8,-0.33,8.43,-0.04,1h
25,2.0,1.0,atr_2x,3,0.1,False,147,32.0,-0.38,7.52,-0.05,1h
35,2.0,2.0,atr_2x,7,0.1,True,29,44.8,-0.51,9.83,-0.05,1h
35,2.0,2.0,atr_3x,7,0.3,True,28,39.3,-0.53,23.65,-0.02,1h
35,2.0,1.5,bb_mid,3,0.1,True,29,48.3,-0.63,4.46,-0.14,1h
25,1.5,2.0,atr_3x,3,0.1,False,161,38.5,-0.64,13.33,-0.05,1h
25,1.5,2.0,atr_2x,3,0.1,False,163,46.0,-0.75,7.92,-0.1,1h
25,1.2,2.0,atr_2x,3,0.1,False,170,47.6,-0.87,10.28,-0.08,1h
25,1.2,1.0,atr_3x,3,0.1,False,186,23.7,-0.89,13.44,-0.07,1h
35,2.0,2.0,atr_2x,3,0.3,True,29,44.8,-0.97,12.61,-0.08,1h
35,2.0,2.0,bb_mid,3,0.1,True,29,58.6,-1.12,5.96,-0.19,1h
35,2.0,1.5,bb_mid,5,0.1,True,29,48.3,-1.15,7.36,-0.16,1h
25,2.0,1.0,atr_2x,5,0.1,False,147,32.0,-1.16,12.26,-0.09,1h
25,2.0,1.5,atr_3x,3,0.1,False,143,30.8,-1.19,11.92,-0.1,1h
35,2.0,2.0,atr_2x,5,0.2,True,29,44.8,-1.25,14.0,-0.09,1h
