retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.5,0.786,1.272,0.002,7,0.2,ob_only,108,31.5,123.93,19.91,6.22,2239.3,3,btc,4H,202,304
0.5,0.786,1.272,0.005,7,0.2,ob_only,108,37.0,126.2,20.78,6.07,2261.99,3,btc,4H,202,304
0.5,0.786,1.272,0.002,5,0.2,ob_only,108,31.5,81.96,14.59,5.62,1819.58,3,btc,4H,202,304
0.5,0.786,1.272,0.005,5,0.2,ob_only,108,37.0,83.65,15.19,5.51,1836.54,3,btc,4H,202,304
0.5,0.786,1.272,0.002,7,0.1,ob_only,108,31.5,53.96,10.41,5.19,1539.59,3,btc,4H,202,304
0.5,0.786,1.272,0.005,7,0.1,ob_only,108,37.0,55.13,10.82,5.09,1551.31,3,btc,4H,202,304
0.5,0.786,1.272,0.002,3,0.2,ob_only,108,31.5,45.29,8.98,5.05,1452.86,3,btc,4H,202,304
0.5,0.786,1.618,0.002,7,0.2,ob_only,104,25.0,94.04,18.87,4.98,1940.36,3,btc,4H,202,304
0.5,0.786,1.272,0.005,3,0.2,ob_only,108,37.0,46.28,9.33,4.96,1462.79,3,btc,4H,202,304
0.5,0.786,1.272,0.002,5,0.1,ob_only,108,31.5,36.94,7.53,4.91,1369.41,3,btc,4H,202,304
0.5,0.786,1.618,0.005,7,0.2,ob_only,103,30.1,93.36,19.3,4.84,1933.58,3,btc,4H,202,304
0.5,0.786,1.272,0.005,5,0.1,ob_only,108,37.0,37.76,7.82,4.83,1377.56,3,btc,4H,202,304
0.5,0.786,1.618,0.002,5,0.2,ob_only,104,25.0,65.17,13.79,4.73,1651.66,3,btc,4H,202,304
0.382,0.618,1.618,0.005,7,0.2,fvg_only,34,23.5,73.29,15.75,4.65,1732.87,5,btc,4H,139,237
0.382,0.786,1.618,0.005,7,0.2,fvg_only,35,22.9,73.03,15.75,4.64,1730.27,5,btc,4H,139,237
0.5,0.786,1.272,0.002,3,0.1,ob_only,108,31.5,21.22,4.57,4.64,1212.18,3,btc,4H,202,304
0.5,0.786,1.618,0.005,5,0.2,ob_only,103,30.1,65.16,14.14,4.61,1651.64,3,btc,4H,202,304
0.5,0.786,1.272,0.005,3,0.1,ob_only,108,37.0,21.69,4.75,4.57,1216.89,3,btc,4H,202,304
0.5,0.786,1.618,0.005,7,0.2,fvg_only,22,22.7,54.33,12.0,4.53,1543.27,3,btc,4H,202,304
0.5,0.786,1.618,0.002,7,0.1,ob_only,104,25.0,44.34,9.81,4.52,1443.43,3,btc,4H,202,304
0.5,0.786,1.618,0.002,3,0.2,ob_only,104,25.0,37.61,8.46,4.45,1376.12,3,btc,4H,202,304
0.382,0.618,1.618,0.005,5,0.2,fvg_only,34,23.5,50.56,11.44,4.42,1505.61,5,btc,4H,139,237
0.5,0.786,1.618,0.005,5,0.2,fvg_only,22,22.7,38.41,8.7,4.41,1384.14,3,btc,4H,202,304
0.5,0.786,1.618,0.005,7,0.1,ob_only,103,30.1,44.53,10.09,4.41,1445.32,3,btc,4H,202,304
0.382,0.786,1.618,0.005,5,0.2,fvg_only,35,22.9,50.4,11.44,4.41,1503.97,5,btc,4H,139,237
0.5,0.786,1.618,0.002,5,0.1,ob_only,104,25.0,31.0,7.09,4.37,1310.0,3,btc,4H,202,304
0.5,0.786,1.618,0.005,3,0.2,ob_only,103,30.1,37.82,8.7,4.35,1378.18,3,btc,4H,202,304
0.5,0.786,1.618,0.005,7,0.1,fvg_only,22,22.7,26.65,6.16,4.32,1266.51,3,btc,4H,202,304
0.5,0.786,1.618,0.005,3,0.2,fvg_only,22,22.7,22.77,5.3,4.29,1227.7,3,btc,4H,202,304
0.5,0.786,1.618,0.005,5,0.1,ob_only,103,30.1,31.2,7.3,4.28,1312.05,3,btc,4H,202,304
0.5,0.786,1.618,0.005,5,0.1,fvg_only,22,22.7,18.91,4.44,4.26,1189.12,3,btc,4H,202,304
0.382,0.618,1.618,0.005,7,0.1,fvg_only,34,23.5,34.4,8.11,4.24,1344.0,5,btc,4H,139,237
0.382,0.786,1.618,0.005,7,0.1,fvg_only,35,22.9,34.3,8.11,4.23,1342.96,5,btc,4H,139,237
0.5,0.786,1.618,0.002,3,0.1,ob_only,104,25.0,18.17,4.3,4.23,1181.67,3,btc,4H,202,304
0.5,0.786,1.618,0.005,3,0.1,fvg_only,22,22.7,11.27,2.68,4.2,1112.67,3,btc,4H,202,304
0.382,0.618,1.618,0.005,3,0.2,fvg_only,34,23.5,29.19,6.98,4.18,1291.94,5,btc,4H,139,237
0.382,0.786,1.618,0.005,3,0.2,fvg_only,35,22.9,29.11,6.98,4.17,1291.08,5,btc,4H,139,237
0.382,0.618,1.618,0.005,5,0.1,fvg_only,34,23.5,24.08,5.84,4.13,1240.82,5,btc,4H,139,237
0.5,0.786,1.618,0.005,3,0.1,ob_only,103,30.1,18.32,4.44,4.13,1183.23,3,btc,4H,202,304
0.382,0.786,1.618,0.005,5,0.1,fvg_only,35,22.9,24.01,5.84,4.11,1240.13,5,btc,4H,139,237
0.382,0.618,1.618,0.005,3,0.1,fvg_only,34,23.5,14.15,3.53,4.01,1141.49,5,btc,4H,139,237
0.382,0.786,1.618,0.005,3,0.1,fvg_only,35,22.9,14.11,3.53,4.0,1141.1,5,btc,4H,139,237
0.5,0.786,1.618,0.002,7,0.2,fvg_only,26,11.5,38.63,9.75,3.96,1386.31,8,btc,4H,86,186
0.5,0.786,1.618,0.002,5,0.2,fvg_only,26,11.5,27.89,7.06,3.95,1278.9,8,btc,4H,86,186
0.5,0.786,1.618,0.002,7,0.1,fvg_only,26,11.5,19.65,4.99,3.94,1196.55,8,btc,4H,86,186
0.5,0.786,1.618,0.002,5,0.1,fvg_only,26,11.5,14.09,3.59,3.93,1140.94,8,btc,4H,86,186
0.5,0.786,1.618,0.002,3,0.2,fvg_only,26,11.5,16.88,4.29,3.93,1168.81,8,btc,4H,86,186
0.5,0.786,1.618,0.002,3,0.1,fvg_only,26,11.5,8.48,2.17,3.91,1084.85,8,btc,4H,86,186
0.5,0.786,1.272,0.005,7,0.2,fvg_only,26,19.2,41.37,10.67,3.88,1413.75,8,btc,4H,86,186
0.5,0.786,1.272,0.005,5,0.2,fvg_only,26,19.2,29.42,7.73,3.81,1294.23,8,btc,4H,86,186
0.5,0.786,1.272,0.005,7,0.1,fvg_only,26,19.2,20.5,5.47,3.75,1204.97,8,btc,4H,86,186
0.5,0.786,1.272,0.005,3,0.2,fvg_only,26,19.2,17.54,4.71,3.73,1175.35,8,btc,4H,86,186
0.5,0.786,1.272,0.005,5,0.1,fvg_only,26,19.2,14.58,3.94,3.71,1145.83,8,btc,4H,86,186
0.382,0.786,1.618,0.002,7,0.2,fvg_only,35,17.1,60.89,16.51,3.69,1608.88,5,btc,4H,139,237
0.5,0.786,1.272,0.005,3,0.1,fvg_only,26,19.2,8.71,2.38,3.66,1087.1,8,btc,4H,86,186
0.382,0.618,1.618,0.002,7,0.2,fvg_only,34,17.6,60.45,16.73,3.61,1604.52,5,btc,4H,139,237
0.382,0.786,1.618,0.002,5,0.2,fvg_only,35,17.1,42.54,12.02,3.54,1425.4,5,btc,4H,139,237
0.382,0.618,1.618,0.002,5,0.2,fvg_only,34,17.6,42.27,12.19,3.47,1422.66,5,btc,4H,139,237
0.382,0.786,1.618,0.002,7,0.1,fvg_only,35,17.1,29.23,8.53,3.42,1292.27,5,btc,4H,139,237
0.382,0.786,1.618,0.002,3,0.2,fvg_only,35,17.1,24.89,7.35,3.39,1248.87,5,btc,4H,139,237
0.382,0.618,1.618,0.002,7,0.1,fvg_only,34,17.6,29.06,8.66,3.36,1290.55,5,btc,4H,139,237
0.382,0.786,1.618,0.002,5,0.1,fvg_only,35,17.1,20.6,6.15,3.35,1205.98,5,btc,4H,139,237
0.382,0.618,1.618,0.002,3,0.2,fvg_only,34,17.6,24.74,7.46,3.32,1247.44,5,btc,4H,139,237
0.5,0.786,1.618,0.005,7,0.2,fvg_only,26,15.4,40.25,12.2,3.3,1402.49,8,btc,4H,86,186
0.382,0.618,1.618,0.002,5,0.1,fvg_only,34,17.6,20.48,6.24,3.28,1204.84,5,btc,4H,139,237
0.5,0.786,1.618,0.005,5,0.2,fvg_only,26,15.4,29.1,8.86,3.28,1291.04,8,btc,4H,86,186
0.5,0.786,1.618,0.005,7,0.1,fvg_only,26,15.4,20.52,6.28,3.27,1205.24,8,btc,4H,86,186
0.382,0.786,1.618,0.002,3,0.1,fvg_only,35,17.1,12.18,3.73,3.27,1121.84,5,btc,4H,139,237
0.5,0.786,1.618,0.005,3,0.2,fvg_only,26,15.4,17.63,5.41,3.26,1176.29,8,btc,4H,86,186
0.5,0.786,1.618,0.005,5,0.1,fvg_only,26,15.4,14.72,4.52,3.25,1147.19,8,btc,4H,86,186
0.5,0.786,1.618,0.005,3,0.1,fvg_only,26,15.4,8.86,2.74,3.24,1088.61,8,btc,4H,86,186
0.382,0.618,1.618,0.002,3,0.1,fvg_only,34,17.6,12.12,3.78,3.2,1121.21,5,btc,4H,139,237
0.5,0.786,1.272,0.005,7,0.2,both,40,35.0,57.18,18.98,3.01,1571.77,8,btc,4H,86,186
0.5,0.786,1.272,0.005,5,0.2,both,40,35.0,40.81,13.87,2.94,1408.11,8,btc,4H,86,186
0.5,0.786,1.272,0.005,7,0.1,both,40,35.0,28.42,9.88,2.88,1284.15,8,btc,4H,86,186
0.5,0.786,1.272,0.005,3,0.2,both,40,35.0,24.29,8.51,2.85,1242.91,8,btc,4H,86,186
0.5,0.786,1.272,0.005,5,0.1,both,40,35.0,20.18,7.14,2.83,1201.8,8,btc,4H,86,186
0.382,0.786,1.618,0.005,3,0.2,fvg_only,36,19.4,19.13,6.84,2.8,1191.28,8,btc,4H,86,186
0.382,0.786,1.618,0.005,5,0.1,fvg_only,36,19.4,15.98,5.71,2.8,1159.78,8,btc,4H,86,186
0.5,0.786,1.272,0.002,7,0.2,both,115,27.8,76.66,27.42,2.8,1766.62,3,btc,4H,202,304
0.382,0.786,1.618,0.005,3,0.1,fvg_only,36,19.4,9.62,3.44,2.79,1096.23,8,btc,4H,86,186
0.382,0.786,1.618,0.005,5,0.2,fvg_only,36,19.4,31.48,11.29,2.79,1314.84,8,btc,4H,86,186
0.382,0.786,1.618,0.005,7,0.1,fvg_only,36,19.4,22.26,7.96,2.79,1222.57,8,btc,4H,86,186
0.5,0.786,1.272,0.005,3,0.1,both,40,35.0,12.02,4.33,2.78,1120.17,8,btc,4H,86,186
0.382,0.786,1.618,0.005,7,0.2,fvg_only,36,19.4,43.32,15.65,2.77,1433.15,8,btc,4H,86,186
0.5,0.786,1.272,0.005,7,0.2,fvg_only,23,21.7,33.29,12.0,2.77,1332.85,3,btc,4H,202,304
0.5,0.786,1.272,0.005,5,0.2,fvg_only,23,21.7,24.03,8.7,2.76,1240.31,3,btc,4H,202,304
0.5,0.786,1.272,0.005,7,0.1,fvg_only,23,21.7,16.94,6.16,2.75,1169.39,3,btc,4H,202,304
0.5,0.786,1.272,0.005,5,0.1,fvg_only,23,21.7,12.15,4.44,2.74,1121.49,3,btc,4H,202,304
0.5,0.786,1.272,0.005,3,0.2,fvg_only,23,21.7,14.55,5.3,2.74,1145.5,3,btc,4H,202,304
0.5,0.786,1.272,0.005,3,0.1,fvg_only,23,21.7,7.32,2.68,2.73,1073.17,3,btc,4H,202,304
0.5,0.786,1.272,0.005,7,0.2,both,114,33.3,74.7,27.89,2.68,1746.96,3,btc,4H,202,304
0.5,0.786,1.272,0.002,5,0.2,both,115,27.8,53.48,20.27,2.64,1534.82,3,btc,4H,202,304
0.5,0.786,1.272,0.002,3,0.1,fvg_only,26,11.5,5.6,2.17,2.58,1055.96,8,btc,4H,86,186
0.5,0.786,1.272,0.002,3,0.2,fvg_only,26,11.5,11.01,4.29,2.57,1110.13,8,btc,4H,86,186
0.5,0.786,1.272,0.002,5,0.1,fvg_only,26,11.5,9.23,3.59,2.57,1092.28,8,btc,4H,86,186
0.5,0.786,1.272,0.002,7,0.1,fvg_only,26,11.5,12.78,4.99,2.56,1127.78,8,btc,4H,86,186
0.5,0.786,1.272,0.005,5,0.2,both,114,33.3,52.59,20.59,2.55,1525.88,3,btc,4H,202,304
0.5,0.786,1.272,0.002,5,0.2,fvg_only,26,11.5,17.94,7.06,2.54,1179.42,8,btc,4H,86,186
0.382,0.618,1.272,0.005,7,0.2,fvg_only,34,23.5,42.0,16.75,2.51,1419.99,5,btc,4H,139,237
0.5,0.786,1.272,0.002,7,0.1,both,115,27.8,36.6,14.55,2.51,1366.05,3,btc,4H,202,304
0.5,0.786,1.272,0.002,7,0.2,fvg_only,26,11.5,24.51,9.75,2.51,1245.14,8,btc,4H,86,186
0.382,0.786,1.272,0.005,7,0.2,fvg_only,35,22.9,41.79,16.82,2.48,1417.86,5,btc,4H,139,237
0.5,0.786,1.272,0.002,3,0.2,both,115,27.8,31.11,12.58,2.47,1311.13,3,btc,4H,202,304
0.5,0.786,1.272,0.002,3,0.1,ob_only,34,32.4,9.16,3.71,2.47,1091.61,8,btc,4H,86,186
0.5,0.786,1.272,0.002,3,0.2,ob_only,34,32.4,18.2,7.4,2.46,1181.98,8,btc,4H,86,186
0.5,0.786,1.272,0.002,5,0.1,ob_only,34,32.4,15.21,6.17,2.46,1152.05,8,btc,4H,86,186
0.5,0.786,1.272,0.002,7,0.1,ob_only,34,32.4,21.17,8.62,2.45,1211.66,8,btc,4H,86,186
0.382,0.618,1.272,0.005,5,0.2,fvg_only,34,23.5,29.88,12.2,2.45,1298.83,5,btc,4H,139,237
0.5,0.786,1.272,0.005,7,0.1,both,114,33.3,36.2,14.76,2.45,1362.01,3,btc,4H,202,304
0.5,0.786,1.272,0.002,5,0.2,ob_only,34,32.4,29.89,12.27,2.44,1298.87,8,btc,4H,86,186
0.5,0.786,1.272,0.002,5,0.1,both,115,27.8,25.7,10.57,2.43,1257.0,3,btc,4H,202,304
0.382,0.786,1.272,0.005,5,0.2,fvg_only,35,22.9,29.74,12.23,2.43,1297.41,5,btc,4H,139,237
0.5,0.786,1.272,0.005,3,0.2,both,114,33.3,30.82,12.76,2.42,1308.24,3,btc,4H,202,304
0.5,0.786,1.272,0.002,7,0.2,ob_only,34,32.4,40.96,17.06,2.4,1409.57,8,btc,4H,86,186
0.382,0.618,1.272,0.005,7,0.1,fvg_only,34,23.5,20.81,8.67,2.4,1208.14,5,btc,4H,139,237
0.382,0.786,1.272,0.005,7,0.1,fvg_only,35,22.9,20.72,8.67,2.39,1207.21,5,btc,4H,139,237
0.5,0.786,1.272,0.005,5,0.1,both,114,33.3,25.5,10.71,2.38,1255.02,3,btc,4H,202,304
0.382,0.618,1.272,0.005,3,0.2,fvg_only,34,23.5,17.8,7.47,2.38,1178.04,5,btc,4H,139,237
0.382,0.786,1.272,0.005,3,0.2,fvg_only,35,22.9,17.73,7.47,2.37,1177.26,5,btc,4H,139,237
0.382,0.618,1.272,0.005,5,0.1,fvg_only,34,23.5,14.8,6.25,2.37,1148.04,5,btc,4H,139,237
0.382,0.786,1.272,0.005,5,0.1,fvg_only,35,22.9,14.74,6.25,2.36,1147.4,5,btc,4H,139,237
0.5,0.786,1.272,0.002,3,0.1,both,115,27.8,15.13,6.45,2.35,1151.3,3,btc,4H,202,304
0.382,0.618,1.272,0.005,3,0.1,fvg_only,34,23.5,8.84,3.79,2.33,1088.37,5,btc,4H,139,237
0.382,0.786,1.272,0.005,3,0.1,fvg_only,35,22.9,8.8,3.79,2.32,1088.01,5,btc,4H,139,237
0.5,0.786,1.272,0.005,3,0.1,both,114,33.3,15.06,6.53,2.31,1150.59,3,btc,4H,202,304
0.382,0.618,1.618,0.005,3,0.1,fvg_only,36,19.4,8.91,3.99,2.23,1089.13,8,btc,4H,86,186
0.382,0.618,1.618,0.005,5,0.1,fvg_only,36,19.4,14.72,6.61,2.23,1147.23,8,btc,4H,86,186
0.382,0.618,1.618,0.005,3,0.2,fvg_only,36,19.4,17.58,7.91,2.22,1175.79,8,btc,4H,86,186
0.382,0.618,1.618,0.005,7,0.1,fvg_only,36,19.4,20.4,9.19,2.22,1204.0,8,btc,4H,86,186
0.5,0.786,2.0,0.002,5,0.1,ob_only,99,22.2,14.49,6.6,2.2,1144.88,3,btc,4H,202,304
0.5,0.786,2.0,0.002,3,0.1,ob_only,99,22.2,8.81,4.0,2.2,1088.05,3,btc,4H,202,304
0.382,0.618,1.618,0.005,5,0.2,fvg_only,36,19.4,28.62,12.99,2.2,1286.22,8,btc,4H,86,186
0.5,0.786,2.0,0.002,3,0.2,ob_only,99,22.2,17.26,7.88,2.19,1172.56,3,btc,4H,202,304
0.5,0.786,2.0,0.002,7,0.1,ob_only,99,22.2,19.97,9.16,2.18,1199.69,3,btc,4H,202,304
0.382,0.618,1.618,0.005,7,0.2,fvg_only,36,19.4,38.93,17.92,2.17,1389.3,8,btc,4H,86,186
0.5,0.786,1.618,0.005,5,0.1,both,108,27.8,21.94,10.17,2.16,1219.42,3,btc,4H,202,304
0.5,0.786,1.618,0.005,5,0.2,both,108,27.8,42.88,19.85,2.16,1428.81,3,btc,4H,202,304
0.5,0.786,1.618,0.005,7,0.1,both,108,27.8,30.51,14.11,2.16,1305.07,3,btc,4H,202,304
0.5,0.786,1.618,0.005,3,0.2,both,108,27.8,26.25,12.15,2.16,1262.49,3,btc,4H,202,304
0.5,0.786,1.618,0.002,7,0.2,both,109,22.9,61.2,28.5,2.15,1612.02,3,btc,4H,202,304
0.5,0.786,2.0,0.002,5,0.2,ob_only,99,22.2,27.72,12.9,2.15,1277.18,3,btc,4H,202,304
0.5,0.786,1.618,0.005,3,0.1,both,108,27.8,13.22,6.16,2.15,1132.16,3,btc,4H,202,304
0.5,0.786,1.618,0.005,7,0.2,both,108,27.8,58.1,27.17,2.14,1581.01,3,btc,4H,202,304
0.5,0.786,1.618,0.002,5,0.2,both,109,22.9,44.51,20.9,2.13,1445.11,3,btc,4H,202,304
0.5,0.786,1.618,0.002,7,0.1,both,109,22.9,31.37,14.89,2.11,1313.71,3,btc,4H,202,304
0.5,0.786,1.618,0.002,3,0.2,both,109,22.9,26.92,12.84,2.1,1269.17,3,btc,4H,202,304
0.5,0.786,1.618,0.002,5,0.1,both,109,22.9,22.44,10.76,2.09,1224.4,3,btc,4H,202,304
0.5,0.786,2.0,0.002,7,0.2,ob_only,99,22.2,36.96,17.73,2.08,1369.6,3,btc,4H,202,304
0.382,0.786,1.272,0.002,7,0.2,fvg_only,35,17.1,36.47,17.51,2.08,1364.74,5,btc,4H,139,237
0.5,0.786,1.618,0.002,3,0.1,both,109,22.9,13.45,6.52,2.06,1134.5,3,btc,4H,202,304
0.382,0.618,1.272,0.002,7,0.2,fvg_only,34,17.6,36.1,17.73,2.04,1361.03,5,btc,4H,139,237
0.382,0.786,1.272,0.002,5,0.2,fvg_only,35,17.1,26.1,12.78,2.04,1261.02,5,btc,4H,139,237
0.382,0.786,1.272,0.002,7,0.1,fvg_only,35,17.1,18.27,9.1,2.01,1182.66,5,btc,4H,139,237
0.382,0.786,1.272,0.002,3,0.2,fvg_only,35,17.1,15.65,7.84,2.0,1156.5,5,btc,4H,139,237
0.382,0.618,1.272,0.002,5,0.2,fvg_only,34,17.6,25.86,12.95,2.0,1258.6,5,btc,4H,139,237
0.382,0.786,1.272,0.002,5,0.1,fvg_only,35,17.1,13.03,6.57,1.98,1130.34,5,btc,4H,139,237
0.5,0.786,2.0,0.002,7,0.2,fvg_only,24,12.5,26.37,13.39,1.97,1263.71,5,btc,4H,139,237
0.5,0.786,1.272,0.005,5,0.1,ob_only,34,35.3,14.02,7.14,1.96,1140.2,8,btc,4H,86,186
0.382,0.786,1.272,0.002,3,0.1,fvg_only,35,17.1,7.81,3.98,1.96,1078.08,5,btc,4H,139,237
0.382,0.618,1.272,0.002,7,0.1,fvg_only,34,17.6,18.11,9.22,1.96,1181.09,5,btc,4H,139,237
0.5,0.786,1.272,0.005,7,0.1,ob_only,34,35.3,19.39,9.88,1.96,1193.89,8,btc,4H,86,186
0.5,0.786,1.272,0.005,3,0.2,ob_only,34,35.3,16.73,8.51,1.96,1167.25,8,btc,4H,86,186
0.5,0.786,1.272,0.005,3,0.1,ob_only,34,35.3,8.5,4.33,1.96,1084.99,8,btc,4H,86,186
0.382,0.618,1.272,0.002,3,0.2,fvg_only,34,17.6,15.52,7.94,1.95,1155.18,5,btc,4H,139,237
0.5,0.786,1.272,0.005,5,0.2,ob_only,34,35.3,27.09,13.87,1.95,1270.92,8,btc,4H,86,186
0.5,0.786,2.0,0.002,5,0.2,fvg_only,24,12.5,18.97,9.74,1.95,1189.68,5,btc,4H,139,237
0.382,0.618,1.272,0.002,5,0.1,fvg_only,34,17.6,12.93,6.66,1.94,1129.27,5,btc,4H,139,237
0.5,0.786,2.0,0.002,7,0.1,fvg_only,24,12.5,13.33,6.92,1.93,1133.32,5,btc,4H,139,237
0.5,0.786,1.272,0.005,7,0.2,ob_only,34,35.3,36.56,18.98,1.93,1365.64,8,btc,4H,86,186
0.5,0.786,2.0,0.002,3,0.2,fvg_only,24,12.5,11.44,5.96,1.92,1114.41,5,btc,4H,139,237
0.382,0.618,1.272,0.002,3,0.1,fvg_only,34,17.6,7.75,4.04,1.92,1077.47,5,btc,4H,139,237
0.5,0.786,1.272,0.002,3,0.1,both,40,27.5,7.81,4.08,1.91,1078.12,8,btc,4H,86,186
0.5,0.786,2.0,0.002,5,0.1,fvg_only,24,12.5,9.54,4.99,1.91,1095.44,5,btc,4H,139,237
0.5,0.786,2.0,0.002,3,0.1,fvg_only,24,12.5,5.74,3.02,1.9,1057.36,5,btc,4H,139,237
0.5,0.786,1.272,0.002,5,0.1,both,40,27.5,12.84,6.77,1.9,1128.4,8,btc,4H,86,186
0.5,0.786,1.272,0.002,3,0.2,both,40,27.5,15.29,8.11,1.89,1152.9,8,btc,4H,86,186
0.5,0.786,1.272,0.002,7,0.1,both,40,27.5,17.69,9.44,1.87,1176.94,8,btc,4H,86,186
0.5,0.786,1.272,0.002,5,0.2,both,40,27.5,24.6,13.39,1.84,1245.95,8,btc,4H,86,186
0.382,0.786,1.272,0.005,5,0.1,fvg_only,36,22.2,11.87,6.46,1.84,1118.72,8,btc,4H,86,186
0.382,0.786,1.272,0.005,7,0.1,fvg_only,36,22.2,16.48,8.96,1.84,1164.75,8,btc,4H,86,186
0.382,0.786,1.272,0.005,3,0.2,fvg_only,36,22.2,14.19,7.72,1.84,1141.86,8,btc,4H,86,186
0.382,0.786,1.272,0.005,3,0.1,fvg_only,36,22.2,7.18,3.91,1.84,1071.79,8,btc,4H,86,186
0.382,0.786,1.272,0.005,5,0.2,fvg_only,36,22.2,23.18,12.64,1.83,1231.8,8,btc,4H,86,186
0.382,0.786,1.272,0.005,7,0.2,fvg_only,36,22.2,31.68,17.39,1.82,1316.82,8,btc,4H,86,186
0.5,0.786,1.272,0.002,7,0.2,both,40,27.5,32.97,18.55,1.78,1329.68,8,btc,4H,86,186
0.382,0.786,1.618,0.005,3,0.1,ob_only,112,29.5,11.18,6.72,1.66,1111.79,3,btc,4H,202,304
0.382,0.786,1.618,0.005,5,0.1,ob_only,112,29.5,18.13,11.2,1.62,1181.27,3,btc,4H,202,304
0.382,0.786,1.618,0.005,3,0.2,ob_only,112,29.5,21.41,13.42,1.6,1214.14,3,btc,4H,202,304
0.5,0.786,1.618,0.005,5,0.2,both,40,27.5,34.36,21.95,1.57,1343.55,8,btc,4H,86,186
0.5,0.786,2.0,0.005,3,0.1,ob_only,98,26.5,7.55,4.81,1.57,1075.53,3,btc,4H,202,304
